"test","p_value","rejected","seed","dgp","n","rep_ok","error_msg","scenario_id","scenario_lbl","sweep_type","sigma_tau","rep"
"calibration",1.51457332019546e-19,TRUE,8019,"strong",300,TRUE,NA,8,"strong","main",NA,19
"high_low",4.52724310511327e-14,TRUE,8019,"strong",300,TRUE,NA,8,"strong","main",NA,19
"oob_2sided",7.25170318491591e-08,TRUE,8019,"strong",300,TRUE,NA,8,"strong","main",NA,19
"oob_1sided",3.62585159245795e-08,TRUE,8019,"strong",300,TRUE,NA,8,"strong","main",NA,19
"seq_rate",3.93927296433989e-06,TRUE,8020,"strong",300,TRUE,NA,8,"strong","main",NA,20
"calibration",3.78236631292048e-15,TRUE,8020,"strong",300,TRUE,NA,8,"strong","main",NA,20
"high_low",7.11682843084185e-12,TRUE,8020,"strong",300,TRUE,NA,8,"strong","main",NA,20
"oob_2sided",1.32784983497256e-10,TRUE,8020,"strong",300,TRUE,NA,8,"strong","main",NA,20
"oob_1sided",6.63924917486278e-11,TRUE,8020,"strong",300,TRUE,NA,8,"strong","main",NA,20
"seq_rate",0.0314824929266697,TRUE,9001,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,1
"calibration",0.0141484530184099,TRUE,9001,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,1
"high_low",0.0209383270652346,TRUE,9001,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,1
"oob_2sided",0.0275608670215124,TRUE,9001,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,1
"oob_1sided",0.0137804335107562,TRUE,9001,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,1
"seq_rate",0.640168154299686,FALSE,9002,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,2
"calibration",0.723518116291693,FALSE,9002,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,2
"high_low",0.505126223711652,FALSE,9002,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,2
"oob_2sided",0.357000673360678,FALSE,9002,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,2
"oob_1sided",0.821499663319661,FALSE,9002,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,2
"seq_rate",0.109617692424037,FALSE,9003,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,3
"calibration",0.505223789904275,FALSE,9003,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,3
"high_low",0.203410528098027,FALSE,9003,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,3
"oob_2sided",0.950422920780225,FALSE,9003,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,3
"oob_1sided",0.475211460390112,FALSE,9003,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,3
"seq_rate",0.868249084532873,FALSE,9004,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,4
"calibration",0.999815089598354,FALSE,9004,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,4
"high_low",0.262609015687476,FALSE,9004,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,4
"oob_2sided",0.0154959388898084,TRUE,9004,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,4
"oob_1sided",0.992252030555096,FALSE,9004,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,4
"seq_rate",0.469813091654498,FALSE,9005,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,5
"calibration",0.996565325913681,FALSE,9005,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,5
"high_low",0.0214491054543668,TRUE,9005,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,5
"oob_2sided",0.0414408781402788,TRUE,9005,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,5
"oob_1sided",0.979279560929861,FALSE,9005,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,5
"seq_rate",0.0451829605182733,TRUE,9006,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,6
"calibration",0.999999897806833,FALSE,9006,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,6
"high_low",1.10459720176856e-06,TRUE,9006,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,6
"oob_2sided",1.37102992676719e-06,TRUE,9006,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,6
"oob_1sided",0.999999314485037,FALSE,9006,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,6
"seq_rate",0.395556524120935,FALSE,9007,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,7
"calibration",0.992930346918511,FALSE,9007,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,7
"high_low",0.0582424716845053,FALSE,9007,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,7
"oob_2sided",0.0700873338578734,FALSE,9007,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,7
"oob_1sided",0.964956333071063,FALSE,9007,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,7
"seq_rate",0.949920913271447,FALSE,9008,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,8
"calibration",0.997912454957967,FALSE,9008,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,8
"high_low",0.00422906262062549,TRUE,9008,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,8
"oob_2sided",0.0326346117961954,TRUE,9008,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,8
"oob_1sided",0.983682694101902,FALSE,9008,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,8
"seq_rate",0.896306970780632,FALSE,9009,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,9
"calibration",0.786060877073831,FALSE,9009,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,9
"high_low",0.455011010925099,FALSE,9009,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,9
"oob_2sided",0.327948145089274,FALSE,9009,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,9
"oob_1sided",0.836025927455363,FALSE,9009,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,9
"seq_rate",0.496212396531523,FALSE,9010,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,10
"calibration",0.975051553250071,FALSE,9010,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,10
"high_low",0.0446804096696969,TRUE,9010,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,10
"oob_2sided",0.151312713938783,FALSE,9010,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,10
"oob_1sided",0.924343643030609,FALSE,9010,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,10
"seq_rate",0.742285346439671,FALSE,9011,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,11
"calibration",0.999988184576649,FALSE,9011,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,11
"high_low",0.0026805537524965,TRUE,9011,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,11
"oob_2sided",0.00200156062388682,TRUE,9011,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,11
"oob_1sided",0.998999219688057,FALSE,9011,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,11
"seq_rate",0.489520061937824,FALSE,9012,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,12
"calibration",0.9800486003536,FALSE,9012,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,12
"high_low",0.00911743146982179,TRUE,9012,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,12
"oob_2sided",0.114272309142743,FALSE,9012,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,12
"oob_1sided",0.942863845428629,FALSE,9012,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,12
"seq_rate",0.5699221030968,FALSE,9013,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,13
"calibration",0.892029383490501,FALSE,9013,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,13
"high_low",0.138910472412474,FALSE,9013,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,13
"oob_2sided",0.168796598714929,FALSE,9013,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,13
"oob_1sided",0.915601700642536,FALSE,9013,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,13
"seq_rate",0.960761423413601,FALSE,9014,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,14
"calibration",0.93934388790866,FALSE,9014,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,14
"high_low",0.0873410050150965,FALSE,9014,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,14
"oob_2sided",0.366094197455083,FALSE,9014,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,14
"oob_1sided",0.816952901272458,FALSE,9014,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,14
"seq_rate",0.787242738180227,FALSE,9015,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,15
"calibration",0.992476195523919,FALSE,9015,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,15
"high_low",0.00100837215459583,TRUE,9015,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,15
"oob_2sided",0.0356323931575932,TRUE,9015,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,15
"oob_1sided",0.982183803421203,FALSE,9015,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,15
"seq_rate",0.657234103197269,FALSE,9016,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,16
"calibration",0.999982032164808,FALSE,9016,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,16
"high_low",0.000508996208961767,TRUE,9016,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,16
"oob_2sided",0.000258716127937336,TRUE,9016,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,16
"oob_1sided",0.999870641936031,FALSE,9016,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,16
"seq_rate",0.59603858174023,FALSE,9017,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,17
"calibration",0.860861543625484,FALSE,9017,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,17
"high_low",0.854923311990725,FALSE,9017,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,17
"oob_2sided",0.328592862019361,FALSE,9017,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,17
"oob_1sided",0.83570356899032,FALSE,9017,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,17
"seq_rate",0.0475249465505762,TRUE,9018,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,18
"calibration",0.0924610729864562,FALSE,9018,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,18
"high_low",0.207092398643294,FALSE,9018,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,18
"oob_2sided",0.365544135301202,FALSE,9018,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,18
"oob_1sided",0.182772067650601,FALSE,9018,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,18
"seq_rate",0.783747607810215,FALSE,9019,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,19
"calibration",0.978974189939175,FALSE,9019,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,19
"high_low",0.00872347056393725,TRUE,9019,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,19
"oob_2sided",0.0611299422219395,FALSE,9019,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,19
"oob_1sided",0.96943502888903,FALSE,9019,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,19
"seq_rate",0.535952491124978,FALSE,9020,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,20
"calibration",0.979195574470286,FALSE,9020,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,20
"high_low",0.312001413292876,FALSE,9020,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,20
"oob_2sided",0.0370684703253343,TRUE,9020,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,20
"oob_1sided",0.981465764837333,FALSE,9020,"nw1_s0",300,TRUE,NA,9,"nw1_sweep_s0","signal_sweep",0,20
"seq_rate",0.0203113733702902,TRUE,10001,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,1
"calibration",0.0279612268234833,TRUE,10001,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,1
"high_low",0.0843646281926828,FALSE,10001,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,1
"oob_2sided",0.0160278161695102,TRUE,10001,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,1
"oob_1sided",0.00801390808475509,TRUE,10001,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,1
"seq_rate",0.226983273600201,FALSE,10002,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,2
"calibration",0.980971926059015,FALSE,10002,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,2
"high_low",0.309616508943199,FALSE,10002,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,2
"oob_2sided",0.177103244573756,FALSE,10002,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,2
"oob_1sided",0.911448377713122,FALSE,10002,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,2
"seq_rate",0.732661501947387,FALSE,10003,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,3
"calibration",0.967763757032909,FALSE,10003,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,3
"high_low",0.880358601004338,FALSE,10003,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,3
"oob_2sided",0.0410906483451641,TRUE,10003,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,3
"oob_1sided",0.979454675827418,FALSE,10003,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,3
"seq_rate",0.853722492387135,FALSE,10004,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,4
"calibration",0.992748011438903,FALSE,10004,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,4
"high_low",0.633139899170561,FALSE,10004,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,4
"oob_2sided",0.0536301539277776,FALSE,10004,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,4
"oob_1sided",0.973184923036111,FALSE,10004,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,4
"seq_rate",0.358839248577137,FALSE,10005,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,5
"calibration",0.00131399996687348,TRUE,10005,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,5
"high_low",0.0305340661664498,TRUE,10005,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,5
"oob_2sided",0.00338067259975457,TRUE,10005,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,5
"oob_1sided",0.00169033629987728,TRUE,10005,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,5
"seq_rate",0.37650968808847,FALSE,10006,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,6
"calibration",0.803826847525712,FALSE,10006,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,6
"high_low",0.204413947720255,FALSE,10006,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,6
"oob_2sided",0.703596391292069,FALSE,10006,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,6
"oob_1sided",0.648201804353966,FALSE,10006,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,6
"seq_rate",0.163104788441617,FALSE,10007,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,7
"calibration",0.991641230469125,FALSE,10007,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,7
"high_low",0.179978532850136,FALSE,10007,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,7
"oob_2sided",0.151573553376056,FALSE,10007,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,7
"oob_1sided",0.924213223311972,FALSE,10007,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,7
"seq_rate",0.0014514000009346,TRUE,10008,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,8
"calibration",0.133665722022339,FALSE,10008,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,8
"high_low",0.0154020097299573,TRUE,10008,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,8
"oob_2sided",0.832180602377077,FALSE,10008,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,8
"oob_1sided",0.416090301188538,FALSE,10008,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,8
"seq_rate",0.00608185586078896,TRUE,10009,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,9
"calibration",0.321137113380242,FALSE,10009,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,9
"high_low",0.0793879111574296,FALSE,10009,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,9
"oob_2sided",0.673566525603245,FALSE,10009,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,9
"oob_1sided",0.336783262801623,FALSE,10009,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,9
"seq_rate",0.23830821228775,FALSE,10010,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,10
"calibration",0.058250883485759,FALSE,10010,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,10
"high_low",0.55276876014536,FALSE,10010,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,10
"oob_2sided",0.244894208119271,FALSE,10010,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,10
"oob_1sided",0.122447104059635,FALSE,10010,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,10
"seq_rate",0.863368165630394,FALSE,10011,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,11
"calibration",0.956566433919624,FALSE,10011,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,11
"high_low",0.775790222862199,FALSE,10011,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,11
"oob_2sided",0.126030355405325,FALSE,10011,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,11
"oob_1sided",0.936984822297337,FALSE,10011,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,11
"seq_rate",0.596697446939185,FALSE,10012,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,12
"calibration",0.558503723807733,FALSE,10012,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,12
"high_low",0.446200460722318,FALSE,10012,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,12
"oob_2sided",0.471991689043331,FALSE,10012,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,12
"oob_1sided",0.764004155478334,FALSE,10012,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,12
"seq_rate",0.859011056350317,FALSE,10013,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,13
"calibration",0.972312095372879,FALSE,10013,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,13
"high_low",0.192098665890848,FALSE,10013,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,13
"oob_2sided",0.115537369492297,FALSE,10013,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,13
"oob_1sided",0.942231315253851,FALSE,10013,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,13
"seq_rate",0.436495986291739,FALSE,10014,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,14
"calibration",0.647828753936594,FALSE,10014,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,14
"high_low",0.809127159691983,FALSE,10014,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,14
"oob_2sided",0.423655081864872,FALSE,10014,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,14
"oob_1sided",0.788172459067564,FALSE,10014,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,14
"seq_rate",0.977181296315357,FALSE,10015,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,15
"calibration",0.761252215213723,FALSE,10015,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,15
"high_low",0.926844105446599,FALSE,10015,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,15
"oob_2sided",0.526941155178298,FALSE,10015,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,15
"oob_1sided",0.736529422410851,FALSE,10015,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,15
"seq_rate",0.267661698845263,FALSE,10016,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,16
"calibration",0.930734286693173,FALSE,10016,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,16
"high_low",0.564830562424049,FALSE,10016,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,16
"oob_2sided",0.0896883126418,FALSE,10016,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,16
"oob_1sided",0.9551558436791,FALSE,10016,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,16
"seq_rate",0.308040396979395,FALSE,10017,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,17
"calibration",0.857238223174482,FALSE,10017,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,17
"high_low",0.965918180766008,FALSE,10017,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,17
"oob_2sided",0.470535236573566,FALSE,10017,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,17
"oob_1sided",0.764732381713217,FALSE,10017,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,17
"seq_rate",0.309133385590248,FALSE,10018,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,18
"calibration",0.0656819554994504,FALSE,10018,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,18
"high_low",0.0325225637076996,TRUE,10018,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,18
"oob_2sided",0.693175860672791,FALSE,10018,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,18
"oob_1sided",0.346587930336396,FALSE,10018,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,18
"seq_rate",0.300128335902131,FALSE,10019,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,19
"calibration",0.59250166105734,FALSE,10019,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,19
"high_low",0.756187400338625,FALSE,10019,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,19
"oob_2sided",0.737061236415506,FALSE,10019,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,19
"oob_1sided",0.631469381792247,FALSE,10019,"nw1_s0.5",300,TRUE,NA,10,"nw1_sweep_s0.5","signal_sweep",0.5,19
